initial_preference_width,adaptive_tolerance,backfire_rate,seed,initial_mean_extremity,final_mean_extremity,delta_extremity,final_extreme_share,final_opinion_variance,final_backfire_rate_observed,final_acceptance_rate
0.85,True,0.06,7,0.513637667411623,0.6922558251029792,0.17861815769135625,0.56,0.5307887534739093,0.0956,0.62385
0.85,True,0.06,8,0.5087707013838418,0.7122688177812594,0.20349811639741755,0.615,0.5736761874500848,0.09265,0.6346
0.85,True,0.06,9,0.5037796340055101,0.6920429261847434,0.18826329217923332,0.57,0.5498848714627544,0.0915,0.63465
0.85,True,0.06,10,0.4783554051954107,0.6608118577589073,0.18245645256349657,0.555,0.5188521193953853,0.0937,0.6199
0.85,True,0.06,11,0.5245057294818782,0.7104324473754511,0.18592671789357285,0.61,0.563070842873726,0.09185,0.6352
0.85,True,0.06,12,0.5092713362654364,0.7133168896768304,0.20404555341139397,0.605,0.5607691627724707,0.0935,0.63185
0.85,True,0.06,13,0.525746492476239,0.7095806296326646,0.1838341371564256,0.585,0.5514284677235752,0.09255,0.63055
0.85,True,0.06,14,0.49961878918402114,0.6916763495329658,0.1920575603489446,0.585,0.5460319144451543,0.0967,0.61985
0.85,True,0.06,15,0.49128662390873923,0.6985602240395212,0.207273600130782,0.575,0.5472755421125944,0.09385,0.6256
0.85,True,0.06,16,0.5398227235682644,0.7106628852524591,0.1708401616841947,0.57,0.5560010766386599,0.0878,0.64385
0.85,True,0.06,17,0.501087792958863,0.6993166609301886,0.19822886797132566,0.595,0.5556190670740111,0.09205,0.6344
0.85,True,0.06,18,0.5282595433746189,0.7402470096565418,0.2119874662819229,0.675,0.6026840769643402,0.09015,0.6472
0.85,True,0.06,19,0.4817971947725576,0.6888856890705806,0.20708849429802295,0.585,0.5372784441829438,0.09245,0.6251
0.85,True,0.06,20,0.527119700541352,0.7125285141109061,0.18540881356955408,0.635,0.5659143637085997,0.0948,0.63695
1.0,True,0.06,1,0.5380338813570394,0.7739220610951187,0.2358881797380793,0.735,0.6496292907689747,0.1106,0.61995
1.0,True,0.06,2,0.5039942537498406,0.7160597450859598,0.21206549133611918,0.665,0.5851469832606951,0.1163,0.5959
1.0,True,0.06,3,0.4890296296058673,0.7155238009357687,0.2264941713299014,0.66,0.5835838637696266,0.1178,0.5937
1.0,True,0.06,4,0.5382270372131428,0.7603262350405963,0.22209919782745347,0.71,0.6304607904335728,0.1129,0.6139
1.0,True,0.06,5,0.5029302632833011,0.7289478640962787,0.2260176008129775,0.65,0.5976973898708148,0.11895,0.58935
1.0,True,0.06,6,0.5186356672752157,0.7514934926123619,0.23285782533714616,0.75,0.6351392156500643,0.1145,0.60765
1.0,True,0.06,7,0.513637667411623,0.71450645084592,0.20086878343429704,0.645,0.5754510181334148,0.11595,0.598
1.0,True,0.06,8,0.5087707013838418,0.7532345969123662,0.24446389552852432,0.72,0.6196085546142095,0.11425,0.60985
1.0,True,0.06,9,0.5037796340055101,0.736675773387208,0.23289613938169795,0.705,0.605332573672433,0.1128,0.60645
1.0,True,0.06,10,0.4783554051954107,0.7172100088565868,0.2388546036611761,0.635,0.5810317704573105,0.1155,0.58405
1.0,True,0.06,11,0.5245057294818782,0.732856636055634,0.20835090657375577,0.675,0.5974354940226889,0.11755,0.60235
1.0,True,0.06,12,0.5092713362654364,0.7482945718267812,0.23902323556134475,0.735,0.6151659473179092,0.1166,0.6049
1.0,True,0.06,13,0.525746492476239,0.7600303111875256,0.23428381871128667,0.68,0.6172203259754508,0.1123,0.61985
1.0,True,0.06,14,0.49961878918402114,0.6876233671525602,0.1880045779685391,0.6,0.5452180087508809,0.1211,0.5793
1.0,True,0.06,15,0.49128662390873923,0.728777854041223,0.23749123013248374,0.695,0.5808558164359435,0.11665,0.6006
1.0,True,0.06,16,0.5398227235682644,0.7780068111456144,0.23818408757735,0.72,0.6427235058418703,0.1095,0.6289
1.0,True,0.06,17,0.501087792958863,0.7550546895260891,0.25396689656722615,0.72,0.628247864292587,0.11275,0.60865
1.0,True,0.06,18,0.5282595433746189,0.7715726515792847,0.24331310820466578,0.735,0.6430558508890464,0.11075,0.62585
1.0,True,0.06,19,0.4817971947725576,0.7150165547898437,0.2332193600172861,0.595,0.5766711017951914,0.11615,0.5984
1.0,True,0.06,20,0.527119700541352,0.7304602654934491,0.20334056495209707,0.68,0.5927297656166864,0.11515,0.6109
0.2,True,0.12,1,0.5380338813570394,0.5167010628586992,-0.021332818498340234,0.215,0.33179318505633704,0.00015,0.96145
0.2,True,0.12,2,0.5039942537498406,0.478624471497603,-0.025369782252237627,0.185,0.29533680486088265,0.0002,0.9625
0.2,True,0.12,3,0.4890296296058673,0.45539432196364743,-0.03363530764221989,0.175,0.27835720003096975,0.0004,0.9588
0.2,True,0.12,4,0.5382270372131428,0.5087654551377845,-0.029461582075358317,0.22,0.326260837934808,0.00025,0.9585
0.2,True,0.12,5,0.5029302632833011,0.49416036925509393,-0.008769894028207215,0.245,0.31730662540590965,0.0003,0.95585
0.2,True,0.12,6,0.5186356672752157,0.49176512374668724,-0.026870543528528468,0.23,0.31261819807567165,0.0002,0.9617
0.2,True,0.12,7,0.513637667411623,0.5155796435093588,0.0019419760977358314,0.235,0.33029762423020076,0.0002,0.9623
0.2,True,0.12,8,0.5087707013838418,0.49946748561769594,-0.0093032157661459,0.215,0.31728484981122923,0.00015,0.9604
0.2,True,0.12,9,0.5037796340055101,0.491914555114589,-0.011865078890921088,0.225,0.3179911376677315,0.0002,0.96695
0.2,True,0.12,10,0.4783554051954107,0.46071206359653727,-0.01764334159887343,0.185,0.2834122087792154,5e-05,0.96095
0.2,True,0.12,11,0.5245057294818782,0.5112752089190988,-0.013230520562779402,0.28,0.3344490431896616,0.00035,0.9607
0.2,True,0.12,12,0.5092713362654364,0.4977835080077363,-0.011487828257700117,0.23,0.316495661979345,0.0002,0.95795
0.2,True,0.12,13,0.525746492476239,0.5028328081406801,-0.022913684335558848,0.225,0.3147981113988882,5e-05,0.9591
0.2,True,0.12,14,0.49961878918402114,0.4468211923707564,-0.052797596813264736,0.15,0.26851439704751945,0.00035,0.96055
0.2,True,0.12,15,0.49128662390873923,0.49104418396518723,-0.0002424399435519975,0.205,0.3113138449638428,0.0003,0.96105
0.2,True,0.12,16,0.5398227235682644,0.5011952506633739,-0.03862747290489055,0.225,0.3186662715462516,0.00025,0.964
0.2,True,0.12,17,0.501087792958863,0.46947722979446366,-0.03161056316439931,0.2,0.28751081159660397,5e-05,0.9618
0.2,True,0.12,18,0.5282595433746189,0.470836876332216,-0.0574226670424029,0.18,0.2969537483984007,0.00025,0.96005
0.2,True,0.12,19,0.4817971947725576,0.481065607976926,-0.0007315867956316224,0.21,0.2990633717188748,0.00035,0.95855
0.2,True,0.12,20,0.527119700541352,0.5084936591931831,-0.01862604134816892,0.215,0.3179926168859677,0.00035,0.95885
0.4,True,0.12,1,0.5380338813570394,0.5417788793060212,0.003744997948981754,0.275,0.359714384726465,0.0155,0.8262
0.4,True,0.12,2,0.5039942537498406,0.5396494998396283,0.03565524608978765,0.315,0.3693173608351153,0.01685,0.81565
0.4,True,0.12,3,0.4890296296058673,0.5323057824744297,0.0432761528685624,0.235,0.3520497071324408,0.0166,0.81685
0.4,True,0.12,4,0.5382270372131428,0.5285938803963027,-0.009633156816840072,0.265,0.34914780429027664,0.01675,0.81405
0.4,True,0.12,5,0.5029302632833011,0.5281042766176303,0.025174013334329115,0.26,0.3480875074895254,0.0168,0.80455
0.4,True,0.12,6,0.5186356672752157,0.5382564899248627,0.01962082264964704,0.33,0.37222618992097856,0.0172,0.82535
0.4,True,0.12,7,0.513637667411623,0.5506348727527773,0.03699720534115436,0.29,0.36380466399633593,0.01765,0.82265
0.4,True,0.12,8,0.5087707013838418,0.5370419343177184,0.028271232933876567,0.28,0.3533192096242679,0.017,0.8132
0.4,True,0.12,9,0.5037796340055101,0.5031521167837572,-0.0006275172217529157,0.25,0.3236435175882962,0.01485,0.82345
0.4,True,0.12,10,0.4783554051954107,0.4762352930143699,-0.002120112181040801,0.195,0.2983591431209268,0.0164,0.81725
0.4,True,0.12,11,0.5245057294818782,0.5634294429494232,0.038923713467544974,0.3,0.37986395917683013,0.01775,0.82675
0.4,True,0.12,12,0.5092713362654364,0.5564741651420307,0.04720282887659433,0.265,0.3736825901232862,0.01655,0.81665
0.4,True,0.12,13,0.525746492476239,0.5363316920983506,0.010585199622111685,0.25,0.349926792883992,0.0162,0.81935
0.4,True,0.12,14,0.49961878918402114,0.5113619696677919,0.011743180483770765,0.185,0.32285745091889895,0.01705,0.81575
0.4,True,0.12,15,0.49128662390873923,0.5267872511334137,0.03550062722467451,0.28,0.3530320862104099,0.01635,0.8181
0.4,True,0.12,16,0.5398227235682644,0.5625356008547969,0.022712877286532485,0.25,0.3733439638771715,0.01465,0.83225
0.4,True,0.12,17,0.501087792958863,0.5358438329376203,0.034756039978757314,0.28,0.3533888774421602,0.01585,0.82295
0.4,True,0.12,18,0.5282595433746189,0.546863985893569,0.018604442518950104,0.27,0.3671276596013099,0.0158,0.829
0.4,True,0.12,19,0.4817971947725576,0.5129511600572648,0.031153965284707208,0.23,0.3358994461150469,0.01715,0.81135
0.4,True,0.12,20,0.527119700541352,0.5575351389927136,0.03041543845136152,0.285,0.36429253300776454,0.0161,0.81795
0.6,True,0.12,1,0.5380338813570394,0.7141588068734493,0.1761249255164099,0.58,0.5512716995773232,0.0478,0.73605
0.6,True,0.12,2,0.5039942537498406,0.6473275198984584,0.14333326614861774,0.425,0.48051271389284267,0.05115,0.71955
0.6,True,0.12,3,0.4890296296058673,0.6688981122462238,0.17986848264035643,0.51,0.5016021568667327,0.052,0.7209
0.6,True,0.12,4,0.5382270372131428,0.6755935660427298,0.137366528829587,0.5,0.5132658797176479,0.0486,0.7384
0.6,True,0.12,5,0.5029302632833011,0.6840844318497241,0.18115416856642297,0.58,0.5249153874597694,0.0529,0.7202
0.6,True,0.12,6,0.5186356672752157,0.6712722784256784,0.15263661115046268,0.545,0.5092903596593163,0.0495,0.72765
0.6,True,0.12,7,0.513637667411623,0.6969622384560842,0.1833245710444612,0.535,0.5146672850347757,0.0512,0.7336
0.6,True,0.12,8,0.5087707013838418,0.6922679731145172,0.18349727173067532,0.51,0.526578811546251,0.0511,0.73795
0.6,True,0.12,9,0.5037796340055101,0.6352269771369607,0.13144734313145068,0.42,0.46422971745875585,0.0502,0.72565
0.6,True,0.12,10,0.4783554051954107,0.6675308327373537,0.189175427541943,0.495,0.5042671400259657,0.05105,0.72505
0.6,True,0.12,11,0.5245057294818782,0.6751155750202177,0.15060984553833945,0.49,0.5128580025109469,0.05095,0.7317
0.6,True,0.12,12,0.5092713362654364,0.6815568642633144,0.172285527997878,0.495,0.5193234919451915,0.05155,0.7214
0.6,True,0.12,13,0.525746492476239,0.6761730937788074,0.15042660130256846,0.525,0.509630688546791,0.0497,0.7309
0.6,True,0.12,14,0.49961878918402114,0.6824985234230545,0.18287973423903336,0.525,0.5203567573598038,0.0504,0.7228
0.6,True,0.12,15,0.49128662390873923,0.6628041835399502,0.17151755963121096,0.54,0.4966545968896896,0.0508,0.72465
0.6,True,0.12,16,0.5398227235682644,0.6627029134113502,0.1228801898430858,0.475,0.49467165950854747,0.0493,0.7363
0.6,True,0.12,17,0.501087792958863,0.668161609481216,0.16707381652235298,0.495,0.5042720956936234,0.05015,0.73175
0.6,True,0.12,18,0.5282595433746189,0.7111793016713952,0.1829197582967763,0.545,0.54802843696839,0.0488,0.74155
0.6,True,0.12,19,0.4817971947725576,0.6776496536835671,0.1958524589110095,0.505,0.506727045632275,0.05045,0.72435
0.6,True,0.12,20,0.527119700541352,0.6884037783721246,0.1612840778307726,0.575,0.524091074169857,0.051,0.73625
0.85,True,0.12,1,0.5380338813570394,0.8081758306812022,0.2701419493241628,0.78,0.6813881361897774,0.08825,0.6917
0.85,True,0.12,2,0.5039942537498406,0.7967042309415661,0.2927099771917254,0.735,0.664033505216065,0.09055,0.67515
0.85,True,0.12,3,0.4890296296058673,0.7920300516701562,0.30300042206428884,0.765,0.6595628249479313,0.09085,0.6705
0.85,True,0.12,4,0.5382270372131428,0.8126498808372442,0.2744228436241014,0.81,0.6884983294810572,0.09035,0.6848
0.85,True,0.12,5,0.5029302632833011,0.8082465083805492,0.3053162450972481,0.785,0.6822862444175044,0.0923,0.67295
0.85,True,0.12,6,0.5186356672752157,0.8013850929318979,0.28274942565668215,0.74,0.6711852982239216,0.08905,0.6918
0.85,True,0.12,7,0.513637667411623,0.7824126911422227,0.2687750237305997,0.715,0.6513348621589493,0.0925,0.6727
0.85,True,0.12,8,0.5087707013838418,0.8123703531543615,0.3035996517705196,0.755,0.6843929663053477,0.08655,0.6871
0.85,True,0.12,9,0.5037796340055101,0.79048067950357,0.28670104549805997,0.765,0.6574790704938854,0.0883,0.67525
0.85,True,0.12,10,0.4783554051954107,0.7993470702180097,0.32099166502259896,0.75,0.6640558417192064,0.0886,0.6715
0.85,True,0.12,11,0.5245057294818782,0.8011361844160854,0.2766304549342071,0.76,0.666927950071603,0.08715,0.6832
0.85,True,0.12,12,0.5092713362654364,0.8020460303140333,0.2927746940485969,0.775,0.6716131897725208,0.08855,0.6732
0.85,True,0.12,13,0.525746492476239,0.7903540064907039,0.2646075140144649,0.745,0.6414625872838488,0.08815,0.68205
0.85,True,0.12,14,0.49961878918402114,0.7971629971815184,0.29754420799749726,0.765,0.659614997579272,0.092,0.6636
0.85,True,0.12,15,0.49128662390873923,0.7788406372845913,0.28755401337585207,0.745,0.6306647152057667,0.09275,0.66635
0.85,True,0.12,16,0.5398227235682644,0.8053388195323127,0.26551609596404824,0.755,0.6722408258905986,0.0858,0.69205
0.85,True,0.12,17,0.501087792958863,0.7819933093033444,0.28090551634448147,0.72,0.6470439219683781,0.0881,0.68435
0.85,True,0.12,18,0.5282595433746189,0.806341016686731,0.2780814733121121,0.795,0.6804231372490531,0.08485,0.68715
0.85,True,0.12,19,0.4817971947725576,0.8166364641012588,0.3348392693287012,0.82,0.6856522567078673,0.08665,0.67535
0.85,True,0.12,20,0.527119700541352,0.7974086920033295,0.2702889914619775,0.775,0.661168829720132,0.0899,0.6785
1.0,True,0.12,1,0.5380338813570394,0.8433647063397044,0.30533082498266495,0.85,0.7297941678472776,0.10765,0.67505
1.0,True,0.12,2,0.5039942537498406,0.8303879566767159,0.3263937029268753,0.88,0.7170795251055858,0.11265,0.64795
1.0,True,0.12,3,0.4890296296058673,0.8310044502405503,0.34197482063468293,0.84,0.7135688736190187,0.10925,0.65155
1.0,True,0.12,4,0.5382270372131428,0.8425752097451891,0.30434817253204627,0.835,0.728010904719443,0.10715,0.66915
1.0,True,0.12,5,0.5029302632833011,0.8373614261225135,0.33443116283921237,0.825,0.7284418554465245,0.11245,0.65055
1.0,True,0.12,6,0.5186356672752157,0.8274806880611482,0.30884502078593246,0.795,0.7086325189374633,0.10865,0.6666
1.0,True,0.12,7,0.513637667411623,0.825090176204787,0.311452508793164,0.805,0.6979400977156627,0.1128,0.6531
1.0,True,0.12,8,0.5087707013838418,0.839697908501045,0.33092720711720314,0.83,0.7323373703841156,0.10815,0.66795
1.0,True,0.12,9,0.5037796340055101,0.8407621855735402,0.33698255156803014,0.875,0.7264695921562071,0.1097,0.6585
1.0,True,0.12,10,0.4783554051954107,0.8471316900846775,0.3687762848892668,0.85,0.7382616399399089,0.1091,0.6651
1.0,True,0.12,11,0.5245057294818782,0.8294094301165533,0.3049037006346751,0.815,0.7182510458740501,0.1106,0.6573
1.0,True,0.12,12,0.5092713362654364,0.8112166563909081,0.3019453201254717,0.8,0.6850428545776959,0.11085,0.64985
1.0,True,0.12,13,0.525746492476239,0.8228378577789717,0.2970913653027327,0.795,0.6998570055503005,0.111,0.6596
1.0,True,0.12,14,0.49961878918402114,0.8296608217648369,0.33004203258081577,0.835,0.7091894550566878,0.11205,0.64965
1.0,True,0.12,15,0.49128662390873923,0.8303915144565838,0.33910489054784454,0.83,0.7042673985514987,0.1096,0.6567
1.0,True,0.12,16,0.5398227235682644,0.836670748947939,0.2968480253796746,0.855,0.7206851142316786,0.1039,0.6766
1.0,True,0.12,17,0.501087792958863,0.8328842841214322,0.33179649116256926,0.8,0.7149820973318535,0.1113,0.65915
1.0,True,0.12,18,0.5282595433746189,0.8493017114157431,0.3210421680411242,0.845,0.7407748816528443,0.10855,0.66045
1.0,True,0.12,19,0.4817971947725576,0.850920624952158,0.3691234301796004,0.885,0.739210165804755,0.10815,0.66195
1.0,True,0.12,20,0.527119700541352,0.8397854541546801,0.31266575361332805,0.835,0.7237941892321496,0.108,0.66175
