backfire_rate,initial_preference_width,social_signal_weight,trending_weight,regime,seed,initial_mean_extremity,final_mean_extremity,final_opinion_variance,final_extreme_share,final_acceptance_rate,final_backfire_rate,final_ignore_rate,final_opinion_bimodality
0.0,1.0,0.0,0.5,global_trending,12,0.5092713362654364,0.4201538675908352,0.24518943711725363,0.125,0.36335,0.19205,0.4446,1.5566406603166731
0.0,1.0,0.0,0.5,global_trending,13,0.525746492476239,0.43937469551546227,0.2544021497567933,0.12,0.3721,0.18455,0.44335,1.6109084240463576
0.0,1.0,0.0,0.5,global_trending,14,0.49961878918402114,0.4091659170809791,0.23865171628153156,0.145,0.3734,0.1878,0.4388,1.5067733528157268
0.0,1.0,0.0,0.5,global_trending,15,0.49128662390873923,0.4074778331710858,0.2271482956027198,0.11,0.3731,0.18285,0.44405,1.5691678787829229
0.0,1.0,0.0,0.5,global_trending,16,0.5398227235682644,0.43343131261680057,0.2502959086372536,0.115,0.3756,0.1826,0.4418,1.6715875532461117
0.0,1.0,0.0,0.5,global_trending,17,0.501087792958863,0.42854895851998476,0.2564114975647462,0.16,0.37665,0.18155,0.4418,1.5868770815738356
0.0,1.0,0.0,0.5,global_trending,18,0.5282595433746189,0.44001772447761794,0.25839492554842414,0.105,0.3672,0.18975,0.44305,1.6971676211895668
0.0,1.0,0.0,0.5,global_trending,19,0.4817971947725576,0.4021435527903698,0.22789599599081556,0.12,0.38335,0.18295,0.4337,1.5074570314596836
0.0,1.0,0.0,0.5,global_trending,20,0.527119700541352,0.4493091305226652,0.26635795893891934,0.16,0.36475,0.1959,0.43935,1.6568646047318367
0.03,1.0,0.0,0.5,global_trending,1,0.5380338813570394,0.7854998646053246,0.6996897415632134,0.7,0.27485,0.2578,0.46735,2.732041177711531
0.03,1.0,0.0,0.5,global_trending,2,0.5039942537498406,0.7420879920922296,0.6471960418276445,0.645,0.28825,0.2474,0.46435,2.3001487928676445
0.03,1.0,0.0,0.5,global_trending,3,0.4890296296058673,0.7477263935714987,0.6420659125762819,0.635,0.2927,0.2402,0.4671,2.581629245116512
0.03,1.0,0.0,0.5,global_trending,4,0.5382270372131428,0.7982174308240908,0.7231511169245534,0.73,0.2656,0.2623,0.4721,2.7208291099270743
0.03,1.0,0.0,0.5,global_trending,5,0.5029302632833011,0.7503146994431316,0.6544007012126767,0.62,0.2815,0.2494,0.4691,2.4642692940644984
0.03,1.0,0.0,0.5,global_trending,6,0.5186356672752157,0.7549298305320726,0.6604653413881313,0.65,0.27875,0.25705,0.4642,2.458567720180581
0.03,1.0,0.0,0.5,global_trending,7,0.513637667411623,0.7408839160892774,0.640628074897108,0.635,0.292,0.25655,0.45145,2.394026856800424
0.03,1.0,0.0,0.5,global_trending,8,0.5087707013838418,0.7744987597530374,0.6790309467988687,0.66,0.27335,0.2596,0.46705,2.7078325080596954
0.03,1.0,0.0,0.5,global_trending,9,0.5037796340055101,0.7360161679930204,0.6349439558502339,0.62,0.28805,0.23875,0.4732,2.410695233509434
0.03,1.0,0.0,0.5,global_trending,10,0.4783554051954107,0.7359820574927783,0.6390417494086612,0.63,0.28595,0.2453,0.46875,2.2779365763118835
0.03,1.0,0.0,0.5,global_trending,11,0.5245057294818782,0.7780467851382679,0.6950335937546123,0.695,0.2769,0.25325,0.46985,2.5844037761916367
0.03,1.0,0.0,0.5,global_trending,12,0.5092713362654364,0.7612405649966761,0.6673620048517286,0.645,0.27965,0.2614,0.45895,2.556442130026112
0.03,1.0,0.0,0.5,global_trending,13,0.525746492476239,0.7632074305331706,0.6742883561212543,0.695,0.28695,0.258,0.45505,2.4776808237940084
0.03,1.0,0.0,0.5,global_trending,14,0.49961878918402114,0.7515858037443769,0.6530499809465938,0.64,0.283,0.2509,0.4661,2.4508291600197034
0.03,1.0,0.0,0.5,global_trending,15,0.49128662390873923,0.7435840720578045,0.6415308687831301,0.635,0.2947,0.2598,0.4455,2.333129955518393
0.03,1.0,0.0,0.5,global_trending,16,0.5398227235682644,0.7765025013925799,0.682814532996256,0.66,0.2874,0.24985,0.46275,2.7466242923218904
0.03,1.0,0.0,0.5,global_trending,17,0.501087792958863,0.7379612700125097,0.6395732962713726,0.62,0.2941,0.2427,0.4632,2.385227187384006
0.03,1.0,0.0,0.5,global_trending,18,0.5282595433746189,0.7917858424660116,0.7037464010210579,0.705,0.27575,0.26165,0.4626,2.8342993603620354
0.03,1.0,0.0,0.5,global_trending,19,0.4817971947725576,0.748056630877808,0.6442025525834132,0.635,0.29055,0.2501,0.45935,2.2932509609060125
0.03,1.0,0.0,0.5,global_trending,20,0.527119700541352,0.7794484167596579,0.6903228147150375,0.68,0.2826,0.2708,0.4466,2.5209764510243406
0.06,1.0,0.0,0.5,global_trending,1,0.5380338813570394,0.9229752362037869,0.8850947898004077,0.92,0.2384,0.2782,0.4834,5.085811127386563
0.06,1.0,0.0,0.5,global_trending,2,0.5039942537498406,0.9138415743115139,0.8740465978071037,0.89,0.2382,0.28,0.4818,4.28491804186457
0.06,1.0,0.0,0.5,global_trending,3,0.4890296296058673,0.9214682944818368,0.8786343665058136,0.895,0.23525,0.28405,0.4807,4.780953526003325
0.06,1.0,0.0,0.5,global_trending,4,0.5382270372131428,0.9379895728634955,0.9069300618859684,0.94,0.23075,0.28925,0.48,5.664863146103147
0.06,1.0,0.0,0.5,global_trending,5,0.5029302632833011,0.9064415705059651,0.8671848147063328,0.89,0.23035,0.2853,0.48435,4.007218755239451
0.06,1.0,0.0,0.5,global_trending,6,0.5186356672752157,0.9146962269612229,0.8774633907487464,0.9,0.23185,0.28945,0.4787,4.506011718544186
0.06,1.0,0.0,0.5,global_trending,7,0.513637667411623,0.9126502907871784,0.8762397308355584,0.905,0.2457,0.30125,0.45305,4.239396506089455
0.06,1.0,0.0,0.5,global_trending,8,0.5087707013838418,0.922375868866508,0.8930977957720938,0.925,0.23175,0.29295,0.4753,4.217819227754781
0.06,1.0,0.0,0.5,global_trending,9,0.5037796340055101,0.8996568111611782,0.8522489143003702,0.88,0.24205,0.27185,0.4861,4.126178027533901
0.06,1.0,0.0,0.5,global_trending,10,0.4783554051954107,0.9167686744343316,0.8783292768184842,0.91,0.24515,0.27295,0.4819,4.55152667816917
0.06,1.0,0.0,0.5,global_trending,11,0.5245057294818782,0.9107429396450655,0.8757308579987959,0.895,0.23705,0.2829,0.48005,4.2486507194138765
0.06,1.0,0.0,0.5,global_trending,12,0.5092713362654364,0.9251671894847797,0.8830714724781814,0.91,0.24315,0.3048,0.45205,3.7502243793650485
0.06,1.0,0.0,0.5,global_trending,13,0.525746492476239,0.8977282560193651,0.8497707035315629,0.88,0.2572,0.28495,0.45785,3.74958120503134
0.06,1.0,0.0,0.5,global_trending,14,0.49961878918402114,0.8881318810831463,0.8451859540557359,0.885,0.25165,0.2831,0.46525,3.590368932297788
0.06,1.0,0.0,0.5,global_trending,15,0.49128662390873923,0.8828955736435176,0.8332124469472624,0.865,0.25115,0.29335,0.4555,3.6056944487874993
0.06,1.0,0.0,0.5,global_trending,16,0.5398227235682644,0.917799788170322,0.8680714712214109,0.91,0.2529,0.2896,0.4575,3.074079846068753
0.06,1.0,0.0,0.5,global_trending,17,0.501087792958863,0.887164199032917,0.840228695432244,0.86,0.256,0.2656,0.4784,3.8109363415912902
0.06,1.0,0.0,0.5,global_trending,18,0.5282595433746189,0.9391934324111618,0.905673928946529,0.93,0.23235,0.28375,0.4839,5.421750940974751
0.06,1.0,0.0,0.5,global_trending,19,0.4817971947725576,0.9068496283710936,0.8622061056493905,0.885,0.24,0.2818,0.4782,4.3208810293433455
0.06,1.0,0.0,0.5,global_trending,20,0.527119700541352,0.9278317444885245,0.8867395627615551,0.915,0.2401,0.2918,0.4681,4.063706547866172
0.12,1.0,0.0,0.5,global_trending,1,0.5380338813570394,0.9781404648760196,0.9570946532974866,1.0,0.2157,0.29345,0.49085,5.563514969366192
0.12,1.0,0.0,0.5,global_trending,2,0.5039942537498406,0.9717569770115524,0.9478957003519599,0.98,0.2219,0.3073,0.4708,4.617683505918842
0.12,1.0,0.0,0.5,global_trending,3,0.4890296296058673,0.9663124760176015,0.9382727373251817,0.985,0.22245,0.31365,0.4639,3.6032047259840216
0.12,1.0,0.0,0.5,global_trending,4,0.5382270372131428,0.9786062310760567,0.959509924949624,0.995,0.21765,0.30995,0.4724,8.913635230356512
0.12,1.0,0.0,0.5,global_trending,5,0.5029302632833011,0.9855453638060517,0.972339089277212,1.0,0.20125,0.30625,0.4925,9.285269482785864
0.12,1.0,0.0,0.5,global_trending,6,0.5186356672752157,0.9836544548747065,0.9683200074292568,1.0,0.20705,0.30535,0.4876,6.906767699500348
0.12,1.0,0.0,0.5,global_trending,7,0.513637667411623,0.977847384056483,0.9562177897636989,1.0,0.22815,0.3317,0.44015,4.016648826844434
0.12,1.0,0.0,0.5,global_trending,8,0.5087707013838418,0.9792679651657176,0.9599847002153808,1.0,0.20755,0.31445,0.478,6.673645411723249
0.12,1.0,0.0,0.5,global_trending,9,0.5037796340055101,0.9739002063068398,0.9524007114415557,0.99,0.217,0.2979,0.4851,6.976261449398412
0.12,1.0,0.0,0.5,global_trending,10,0.4783554051954107,0.9759085690699143,0.956162167556514,0.99,0.22245,0.29745,0.4801,12.343933859562087
0.12,1.0,0.0,0.5,global_trending,11,0.5245057294818782,0.9838748828970041,0.9696374157335643,0.99,0.2119,0.3047,0.4834,24.40294997810897
0.12,1.0,0.0,0.5,global_trending,12,0.5092713362654364,0.9789242495539332,0.9612213094673216,0.99,0.2178,0.32305,0.45915,5.883198373731752
0.12,1.0,0.0,0.5,global_trending,13,0.525746492476239,0.9775160217638634,0.9539316509001441,0.995,0.2339,0.3271,0.439,3.5033033059417398
0.12,1.0,0.0,0.5,global_trending,14,0.49961878918402114,0.9786896258088964,0.9539942413743266,0.99,0.2181,0.31265,0.46925,3.289745919197581
0.12,1.0,0.0,0.5,global_trending,15,0.49128662390873923,0.975731673533452,0.9510005041408764,0.99,0.22905,0.32485,0.4461,3.4944068055255486
0.12,1.0,0.0,0.5,global_trending,16,0.5398227235682644,0.9686264054256268,0.9447126714752743,0.975,0.2335,0.29725,0.46925,4.3143496200479055
0.12,1.0,0.0,0.5,global_trending,17,0.501087792958863,0.9731381105911422,0.9522038736993236,0.99,0.2186,0.28995,0.49145,5.262418040007479
0.12,1.0,0.0,0.5,global_trending,18,0.5282595433746189,0.9778285155766596,0.9575094375663888,0.99,0.222,0.30075,0.47725,4.954008789613605
0.12,1.0,0.0,0.5,global_trending,19,0.4817971947725576,0.9739668093904328,0.9484187417894654,0.99,0.22395,0.3119,0.46415,3.7270152541488386
0.12,1.0,0.0,0.5,global_trending,20,0.527119700541352,0.9686705849214107,0.9473714551959389,0.98,0.21735,0.31465,0.468,9.548325870400697
0.0,0.2,0.4,0.4,hybrid,1,0.5380338813570394,0.20761484773073596,0.10978316473337126,0.06,0.6448,0.01495,0.34025,0.7998698126428515
0.0,0.2,0.4,0.4,hybrid,2,0.5039942537498406,0.21560743688015088,0.11975464476605593,0.09,0.64535,0.016,0.33865,0.7932601089184824
0.0,0.2,0.4,0.4,hybrid,3,0.4890296296058673,0.2029764956455092,0.10443258132019784,0.065,0.67405,0.0134,0.31255,0.7647072518767478
0.0,0.2,0.4,0.4,hybrid,4,0.5382270372131428,0.224580961360585,0.11387176618537423,0.085,0.634,0.01755,0.34845,0.8241836030289001
0.0,0.2,0.4,0.4,hybrid,5,0.5029302632833011,0.2206433024311395,0.12195612073006988,0.105,0.64555,0.01675,0.3377,0.7882913569635983
0.0,0.2,0.4,0.4,hybrid,6,0.5186356672752157,0.24095526943231127,0.1350306572999168,0.1,0.63195,0.0184,0.34965,0.8265918613929638
0.0,0.2,0.4,0.4,hybrid,7,0.513637667411623,0.24891974092108324,0.11241970891299076,0.08,0.66025,0.0178,0.32195,0.7895453124254542
0.0,0.2,0.4,0.4,hybrid,8,0.5087707013838418,0.22086642197155684,0.1150635455474702,0.065,0.6521,0.01595,0.33195,0.8291894084456878
0.0,0.2,0.4,0.4,hybrid,9,0.5037796340055101,0.23561786992296707,0.1191692966503637,0.095,0.6639,0.0173,0.3188,0.7300094257503175
0.0,0.2,0.4,0.4,hybrid,10,0.4783554051954107,0.1839207226568658,0.09073455018917614,0.06,0.6877,0.01345,0.29885,0.7703150331678325
0.0,0.2,0.4,0.4,hybrid,11,0.5245057294818782,0.21918168149764,0.12600092323255233,0.095,0.6393,0.0192,0.3415,0.7839923197671723
0.0,0.2,0.4,0.4,hybrid,12,0.5092713362654364,0.23570764804354785,0.1310316647430258,0.085,0.64655,0.01845,0.335,0.8212910620200118
0.0,0.2,0.4,0.4,hybrid,13,0.525746492476239,0.23634013729207218,0.10311999567347599,0.07,0.65975,0.016,0.32425,0.7675629038496674
0.0,0.2,0.4,0.4,hybrid,14,0.49961878918402114,0.2096178243006366,0.11022995021222598,0.09,0.6609,0.01515,0.32395,0.7752130885025597
0.0,0.2,0.4,0.4,hybrid,15,0.49128662390873923,0.2499115199356237,0.11367606610408093,0.065,0.6639,0.01705,0.31905,0.8056804820023724
0.0,0.2,0.4,0.4,hybrid,16,0.5398227235682644,0.193791262316836,0.09821480077631929,0.065,0.667,0.0156,0.3174,0.775888681130989
0.0,0.2,0.4,0.4,hybrid,17,0.501087792958863,0.20746491250259586,0.11777799996279102,0.1,0.66245,0.0166,0.32095,0.7548531131650286
0.0,0.2,0.4,0.4,hybrid,18,0.5282595433746189,0.2258619565767691,0.12077643207613929,0.085,0.6474,0.0172,0.3354,0.8067966846391442
0.0,0.2,0.4,0.4,hybrid,19,0.4817971947725576,0.21256286852960332,0.10536989760509657,0.08,0.67845,0.0161,0.30545,0.763090268578512
0.0,0.2,0.4,0.4,hybrid,20,0.527119700541352,0.23983479535879546,0.13047015936803918,0.11,0.64365,0.01875,0.3376,0.7691326797414135
0.03,0.2,0.4,0.4,hybrid,1,0.5380338813570394,0.25325988275656075,0.1699830515771537,0.145,0.62435,0.02735,0.3483,0.774934932640871
0.03,0.2,0.4,0.4,hybrid,2,0.5039942537498406,0.25156193260203097,0.1735383596040549,0.15,0.6383,0.03075,0.33095,0.7430955170278696
0.03,0.2,0.4,0.4,hybrid,3,0.4890296296058673,0.2434315028803416,0.15913514100376594,0.135,0.661,0.02895,0.31005,0.7113494690927772
0.03,0.2,0.4,0.4,hybrid,4,0.5382270372131428,0.27041369312929275,0.17579099389066674,0.135,0.61225,0.02645,0.3613,0.8200070311656774
0.03,0.2,0.4,0.4,hybrid,5,0.5029302632833011,0.2507052306575591,0.1634582381144455,0.14,0.628,0.0273,0.3447,0.7656069494973291
0.03,0.2,0.4,0.4,hybrid,6,0.5186356672752157,0.2917907416447608,0.2115289429276608,0.195,0.60935,0.0373,0.35335,0.8156723118418177
0.03,0.2,0.4,0.4,hybrid,7,0.513637667411623,0.284252613491714,0.18066918767642595,0.15,0.64085,0.045,0.31415,0.7596729938662248
0.03,0.2,0.4,0.4,hybrid,8,0.5087707013838418,0.2752452485025621,0.1954463742702739,0.175,0.62505,0.0387,0.33625,0.7770064630373027
0.03,0.2,0.4,0.4,hybrid,9,0.5037796340055101,0.27010480548809074,0.17199042479090246,0.16,0.65295,0.03865,0.3084,0.6844435259044589
0.03,0.2,0.4,0.4,hybrid,10,0.4783554051954107,0.21766046911384337,0.13464678537074712,0.105,0.6686,0.02455,0.30685,0.7096131291039566
0.03,0.2,0.4,0.4,hybrid,11,0.5245057294818782,0.2694079725469043,0.1944592272269185,0.17,0.6177,0.03625,0.34605,0.7728012415386836
0.03,0.2,0.4,0.4,hybrid,12,0.5092713362654364,0.2837243683517595,0.1952470725295429,0.17,0.6307,0.04025,0.32905,0.7728855001493802
0.03,0.2,0.4,0.4,hybrid,13,0.525746492476239,0.2780303074325801,0.16045193918219133,0.125,0.6365,0.02805,0.33545,0.7702089736409811
0.03,0.2,0.4,0.4,hybrid,14,0.49961878918402114,0.25690747973090744,0.1718083220876226,0.155,0.6407,0.0319,0.3274,0.7309160440670022
0.03,0.2,0.4,0.4,hybrid,15,0.49128662390873923,0.2888648039479983,0.17271051104272517,0.145,0.64775,0.04375,0.3085,0.7391319447941438
0.03,0.2,0.4,0.4,hybrid,16,0.5398227235682644,0.24296456904498803,0.15282086828652997,0.125,0.6444,0.025,0.3306,0.7562980084350682
0.03,0.2,0.4,0.4,hybrid,17,0.501087792958863,0.24220335810114058,0.172358862145761,0.15,0.65045,0.0281,0.32145,0.7140684743882263
0.03,0.2,0.4,0.4,hybrid,18,0.5282595433746189,0.285529581347883,0.19116903836579538,0.155,0.6205,0.0362,0.3433,0.795203386822086
0.03,0.2,0.4,0.4,hybrid,19,0.4817971947725576,0.24677676963385015,0.15328171026551435,0.12,0.65775,0.02445,0.3178,0.7386402322420813
0.03,0.2,0.4,0.4,hybrid,20,0.527119700541352,0.29701354213799236,0.19441706309964915,0.175,0.6234,0.0478,0.3288,0.7712579630090247
0.06,0.2,0.4,0.4,hybrid,1,0.5380338813570394,0.29855279738435286,0.22499655081551706,0.2,0.59985,0.0483,0.35185,0.8096018489719002
0.06,0.2,0.4,0.4,hybrid,2,0.5039942537498406,0.2831216683004038,0.21458651601415618,0.185,0.6095,0.0511,0.3394,0.7663102665213414
0.06,0.2,0.4,0.4,hybrid,3,0.4890296296058673,0.2653772414175699,0.1834668589557397,0.165,0.64785,0.03765,0.3145,0.7074227548428117
0.06,0.2,0.4,0.4,hybrid,4,0.5382270372131428,0.2974991799207043,0.21865912523545902,0.195,0.5964,0.04815,0.35545,0.8136297235845055
0.06,0.2,0.4,0.4,hybrid,5,0.5029302632833011,0.2743091821709771,0.19788257293025197,0.165,0.6078,0.04205,0.35015,0.779641114651347
0.06,0.2,0.4,0.4,hybrid,6,0.5186356672752157,0.31540798074616716,0.25168712823765915,0.23,0.5975,0.06085,0.34165,0.8048359807202009
0.06,0.2,0.4,0.4,hybrid,7,0.513637667411623,0.30371029251144177,0.21849312460672793,0.2,0.6278,0.0565,0.3157,0.7377126802541208
0.06,0.2,0.4,0.4,hybrid,8,0.5087707013838418,0.34119636226743644,0.26172298446280434,0.23,0.60055,0.0745,0.32495,0.8176844094177641
0.06,0.2,0.4,0.4,hybrid,9,0.5037796340055101,0.27504340345790895,0.189988566055886,0.175,0.65055,0.0409,0.30855,0.699113396063634
0.06,0.2,0.4,0.4,hybrid,10,0.4783554051954107,0.24553078035094536,0.1748599679103618,0.145,0.6516,0.04625,0.30215,0.7210244310158366
0.06,0.2,0.4,0.4,hybrid,11,0.5245057294818782,0.2925592214339082,0.22436827223567676,0.2,0.6083,0.04825,0.34345,0.7801417138631456
0.06,0.2,0.4,0.4,hybrid,12,0.5092713362654364,0.3333297728093534,0.24433582606013562,0.215,0.62135,0.06995,0.3087,0.8003674114386665
0.06,0.2,0.4,0.4,hybrid,13,0.525746492476239,0.31631164790269073,0.2119906186246976,0.18,0.62385,0.05445,0.3217,0.7659922246582404
0.06,0.2,0.4,0.4,hybrid,14,0.49961878918402114,0.28133183452944155,0.2036171336030244,0.18,0.6257,0.0398,0.3345,0.7319211860218696
0.06,0.2,0.4,0.4,hybrid,15,0.49128662390873923,0.31881570678416815,0.2128232028400175,0.18,0.63485,0.06235,0.3028,0.7819639070913552
0.06,0.2,0.4,0.4,hybrid,16,0.5398227235682644,0.2708431148488917,0.190695727583361,0.17,0.6306,0.0379,0.3315,0.7571799810482284
0.06,0.2,0.4,0.4,hybrid,17,0.501087792958863,0.2688601532341704,0.20713355540242,0.185,0.6355,0.04645,0.31805,0.7257484225193622
0.06,0.2,0.4,0.4,hybrid,18,0.5282595433746189,0.3342225194901691,0.25829478869825506,0.225,0.60195,0.0631,0.33495,0.8088377669501755
0.06,0.2,0.4,0.4,hybrid,19,0.4817971947725576,0.28228210001320764,0.1905470851503637,0.155,0.63685,0.04585,0.3173,0.7552279616805975
0.06,0.2,0.4,0.4,hybrid,20,0.527119700541352,0.3172442914980868,0.22102262925233684,0.195,0.6089,0.0605,0.3306,0.7866773494302263
0.12,0.2,0.4,0.4,hybrid,1,0.5380338813570394,0.334604009720042,0.27027549065069595,0.25,0.5868,0.0757,0.3375,0.8398219838359937
0.12,0.2,0.4,0.4,hybrid,2,0.5039942537498406,0.31918586775831753,0.2644381649442997,0.25,0.6019,0.08375,0.31435,0.7726667761966696
0.12,0.2,0.4,0.4,hybrid,3,0.4890296296058673,0.2933873236555678,0.22594902180084328,0.21,0.62465,0.0599,0.31545,0.7488134043111
0.12,0.2,0.4,0.4,hybrid,4,0.5382270372131428,0.35507520643341367,0.29485257144968324,0.285,0.57135,0.09175,0.3369,0.8496202520879788
0.12,0.2,0.4,0.4,hybrid,5,0.5029302632833011,0.31437306717322294,0.25033433781360404,0.235,0.59065,0.06995,0.3394,0.7982978389053681
0.12,0.2,0.4,0.4,hybrid,6,0.5186356672752157,0.37638593358083855,0.30909790968320827,0.295,0.57285,0.09135,0.3358,0.849018396777785
0.12,0.2,0.4,0.4,hybrid,7,0.513637667411623,0.35636265057939476,0.2750280945855096,0.26,0.6052,0.0831,0.3117,0.7891543539606722
0.12,0.2,0.4,0.4,hybrid,8,0.5087707013838418,0.3319060900165194,0.2779050054563801,0.26,0.59385,0.0777,0.32845,0.8097205603387813
0.12,0.2,0.4,0.4,hybrid,9,0.5037796340055101,0.3075284033568857,0.24779352515804276,0.235,0.61755,0.0636,0.31885,0.7622139262702522
0.12,0.2,0.4,0.4,hybrid,10,0.4783554051954107,0.27982307274532486,0.2150769693629323,0.19,0.62865,0.0564,0.31495,0.7357902669562703
0.12,0.2,0.4,0.4,hybrid,11,0.5245057294818782,0.3348721737512838,0.27877210390507506,0.265,0.5844,0.08165,0.33395,0.8177200312766293
0.12,0.2,0.4,0.4,hybrid,12,0.5092713362654364,0.3504982631548842,0.2795118138994139,0.255,0.5903,0.0871,0.3226,0.823513448514415
0.12,0.2,0.4,0.4,hybrid,13,0.525746492476239,0.35285718327266485,0.2524050982119638,0.235,0.6057,0.0801,0.3142,0.7806034104421439
0.12,0.2,0.4,0.4,hybrid,14,0.49961878918402114,0.3192139447439459,0.24455329654339866,0.225,0.60905,0.0585,0.33245,0.7730419875062288
0.12,0.2,0.4,0.4,hybrid,15,0.49128662390873923,0.3533856336801556,0.26559184770259775,0.24,0.61235,0.08455,0.3031,0.7838969807214474
0.12,0.2,0.4,0.4,hybrid,16,0.5398227235682644,0.2950297640956358,0.2368676985116678,0.22,0.6127,0.0793,0.308,0.7573550596084027
0.12,0.2,0.4,0.4,hybrid,17,0.501087792958863,0.3114032287955666,0.25405096776328157,0.24,0.6195,0.07305,0.30745,0.7545102672371055
0.12,0.2,0.4,0.4,hybrid,18,0.5282595433746189,0.367646782077162,0.3170817519357423,0.3,0.56865,0.11115,0.3202,0.8401083914522841
0.12,0.2,0.4,0.4,hybrid,19,0.4817971947725576,0.33549236883909844,0.25050008928016915,0.225,0.61925,0.07885,0.3019,0.7802692657844349
0.12,0.2,0.4,0.4,hybrid,20,0.527119700541352,0.392492261061547,0.30726358666428916,0.28,0.57465,0.08975,0.3356,0.8659963214463439
0.0,0.5,0.4,0.4,hybrid,1,0.5380338813570394,0.36393052194468056,0.18481301345760923,0.065,0.4923,0.07875,0.42895,1.5919270999457495
0.0,0.5,0.4,0.4,hybrid,2,0.5039942537498406,0.3510192577089668,0.18171460117581342,0.105,0.4856,0.0816,0.4328,1.419043915528868
0.0,0.5,0.4,0.4,hybrid,3,0.4890296296058673,0.33908571200061643,0.16764938958117334,0.08,0.4965,0.07445,0.42905,1.4699324727143162
0.0,0.5,0.4,0.4,hybrid,4,0.5382270372131428,0.3807008820373287,0.1968789285188546,0.09,0.4729,0.0828,0.4443,1.6546157143657376
0.0,0.5,0.4,0.4,hybrid,5,0.5029302632833011,0.35264543360799444,0.18449038572023937,0.105,0.48315,0.0813,0.43555,1.4378546969526043
0.0,0.5,0.4,0.4,hybrid,6,0.5186356672752157,0.36772497670115206,0.19592632840368382,0.11,0.4728,0.083,0.4442,1.4936592030124005
0.0,0.5,0.4,0.4,hybrid,7,0.513637667411623,0.363551786049679,0.18319580307963243,0.105,0.4932,0.0795,0.4273,1.4387933032293727
0.0,0.5,0.4,0.4,hybrid,8,0.5087707013838418,0.35373647875736497,0.17884230396792575,0.075,0.48335,0.07795,0.4387,1.5170405765676542
0.0,0.5,0.4,0.4,hybrid,9,0.5037796340055101,0.34932038803264087,0.18451098816369949,0.1,0.49315,0.0753,0.43155,1.393619795805253
0.0,0.5,0.4,0.4,hybrid,10,0.4783554051954107,0.32739544096806283,0.16403569639759744,0.06,0.50235,0.07465,0.423,1.3680017712385228
0.0,0.5,0.4,0.4,hybrid,11,0.5245057294818782,0.3744902333601234,0.2015411632144097,0.105,0.4776,0.08185,0.44055,1.5141580863482003
0.0,0.5,0.4,0.4,hybrid,12,0.5092713362654364,0.3552302449784856,0.1877261925612148,0.095,0.4777,0.0819,0.4404,1.393836510335217
0.0,0.5,0.4,0.4,hybrid,13,0.525746492476239,0.3652264902215141,0.1821482915107152,0.08,0.48925,0.07835,0.4324,1.5297388306319402
0.0,0.5,0.4,0.4,hybrid,14,0.49961878918402114,0.34140155385990867,0.17348051559509733,0.095,0.48465,0.08085,0.4345,1.389153191009888
0.0,0.5,0.4,0.4,hybrid,15,0.49128662390873923,0.3521234679132488,0.17405677147897036,0.075,0.4861,0.0759,0.438,1.4207088072399894
0.0,0.5,0.4,0.4,hybrid,16,0.5398227235682644,0.36852427545961397,0.18740420777674885,0.08,0.4901,0.07735,0.43255,1.5679941503414105
0.0,0.5,0.4,0.4,hybrid,17,0.501087792958863,0.3407210820933348,0.17543678281306427,0.105,0.49285,0.07555,0.4316,1.398633290840483
0.0,0.5,0.4,0.4,hybrid,18,0.5282595433746189,0.3642757752345095,0.1891919346698598,0.09,0.48185,0.08115,0.437,1.5269613545586382
0.0,0.5,0.4,0.4,hybrid,19,0.4817971947725576,0.34495160222186405,0.17219720768409935,0.085,0.4906,0.0753,0.4341,1.4360826179755566
0.0,0.5,0.4,0.4,hybrid,20,0.527119700541352,0.38185840642322605,0.20081879890538545,0.105,0.4759,0.08325,0.44085,1.498159275523796
0.03,0.5,0.4,0.4,hybrid,1,0.5380338813570394,0.5366184832615805,0.4011024455580568,0.31,0.40975,0.1192,0.47105,1.5953440821522706
0.03,0.5,0.4,0.4,hybrid,2,0.5039942537498406,0.49659499616058506,0.36351509267748555,0.265,0.4207,0.1169,0.4624,1.4412201812127197
0.03,0.5,0.4,0.4,hybrid,3,0.4890296296058673,0.49555269415318015,0.34676463076639746,0.26,0.42605,0.1107,0.46325,1.5424975318235115
0.03,0.5,0.4,0.4,hybrid,4,0.5382270372131428,0.5478507084713233,0.40625535290433895,0.315,0.4055,0.11585,0.47865,1.652156620904941
0.03,0.5,0.4,0.4,hybrid,5,0.5029302632833011,0.5165107376845577,0.37181744036281006,0.27,0.4129,0.114,0.4731,1.5873792750407916
0.03,0.5,0.4,0.4,hybrid,6,0.5186356672752157,0.5317730626070145,0.40966453763921834,0.32,0.40495,0.12275,0.4723,1.4938178363057373
0.03,0.5,0.4,0.4,hybrid,7,0.513637667411623,0.5174342089900976,0.3705982046558194,0.27,0.42305,0.12105,0.4559,1.5125652131822243
0.03,0.5,0.4,0.4,hybrid,8,0.5087707013838418,0.5255771400680482,0.38977128450118653,0.305,0.4126,0.11855,0.46885,1.5325905402624
0.03,0.5,0.4,0.4,hybrid,9,0.5037796340055101,0.47417858670001445,0.33696494633359053,0.24,0.4374,0.10685,0.45575,1.4068787209835951
0.03,0.5,0.4,0.4,hybrid,10,0.4783554051954107,0.4741936906866836,0.3310016189362438,0.235,0.4351,0.10685,0.45805,1.4379109573103557
