initial_preference_width,social_signal_weight,initial_distribution,seed,initial_mean_extremity,final_mean_extremity,final_opinion_variance,final_extreme_share,final_preference_width,final_acceptance_rate,final_backfire_rate,final_opinion_bimodality
1.0,0.6,uniform,9,0.5037796340055101,0.7963645516829058,0.7170096329306364,0.78,0.35266016293506147,0.5961,0.11465,2.754375742196681
1.0,0.6,uniform,10,0.4783554051954107,0.7934834810892301,0.7169177967895357,0.775,0.346837468013083,0.5796,0.11765,2.649671232435833
1.0,0.6,uniform,11,0.5245057294818782,0.8438861551036518,0.7731486151472083,0.82,0.3483360066110479,0.60195,0.1154,3.4108532207501407
1.0,0.6,uniform,12,0.5092713362654364,0.8316212197165433,0.7448701808524837,0.825,0.3461083559003373,0.5924,0.1173,3.007628154214297
1.0,0.6,uniform,13,0.525746492476239,0.8186680489701288,0.7331317398544251,0.79,0.3461792472295475,0.59695,0.1173,2.9194871318859352
1.0,0.6,uniform,14,0.49961878918402114,0.7830263956778305,0.704315219296953,0.765,0.34944084937284003,0.58515,0.1164,2.540272983025171
1.0,0.6,uniform,15,0.49128662390873923,0.8094801429327569,0.7128768739077551,0.775,0.35171319171399645,0.59185,0.11465,2.568974886898993
1.0,0.6,uniform,16,0.5398227235682644,0.841410898138847,0.7630703278424481,0.85,0.35518387251885014,0.60745,0.1126,3.291882084479533
1.0,0.6,uniform,17,0.501087792958863,0.8015617862195381,0.7207142423960549,0.775,0.3473475237225842,0.5907,0.1188,2.855360863775186
1.0,0.6,uniform,18,0.5282595433746189,0.8485164360124406,0.7757623490531594,0.815,0.3614781442917333,0.59755,0.11025,3.412302269658591
1.0,0.6,uniform,19,0.4817971947725576,0.8176630364151437,0.7293611549983621,0.79,0.3447602429231608,0.5839,0.1186,3.0972414820804373
1.0,0.6,uniform,20,0.527119700541352,0.8079806153040604,0.712577624359509,0.805,0.3538401933176043,0.60035,0.11335,2.867557419276443
1.0,0.8,uniform,1,0.5380338813570394,0.8316412258848241,0.7553850756099817,0.805,0.36063700645340185,0.59635,0.1114,3.2840004012616637
1.0,0.8,uniform,2,0.5039942537498406,0.7918347422714516,0.709458098396772,0.755,0.3458113194071726,0.5882,0.1191,2.621070899228244
1.0,0.8,uniform,3,0.4890296296058673,0.804981741351983,0.7187433154715859,0.785,0.35021037981857966,0.59025,0.1168,2.735732216199649
1.0,0.8,uniform,4,0.5382270372131428,0.8293324126930176,0.7525008811926566,0.815,0.34852541332385445,0.6018,0.1186,3.273103731552502
1.0,0.8,uniform,5,0.5029302632833011,0.8406176334871173,0.7625923663394542,0.835,0.34616108355403336,0.5877,0.1224,3.4093209453117383
1.0,0.8,uniform,6,0.5186356672752157,0.8063650197157182,0.7287920165881576,0.785,0.35263356916830324,0.59485,0.1142,2.7625114141623723
1.0,0.8,uniform,7,0.513637667411623,0.8044258175832049,0.714601939689201,0.775,0.35041845214293443,0.5945,0.1155,2.995326593825037
1.0,0.8,uniform,8,0.5087707013838418,0.8303607007263584,0.7559132796983473,0.835,0.3499908653928076,0.6,0.1158,3.033504468351922
1.0,0.8,uniform,9,0.5037796340055101,0.798860104707327,0.7162126924522536,0.765,0.3515843491849223,0.5998,0.11475,2.68435128363495
1.0,0.8,uniform,10,0.4783554051954107,0.7926152644117359,0.7037605612740805,0.745,0.35487642931350694,0.5832,0.11425,2.883947823058388
1.0,0.8,uniform,11,0.5245057294818782,0.8171415444794167,0.7338515355922925,0.795,0.34611613758288695,0.5835,0.1207,2.889529319270716
1.0,0.8,uniform,12,0.5092713362654364,0.8198698455542833,0.7349383905484097,0.81,0.3534898791777594,0.59735,0.114,2.8978650930368826
1.0,0.8,uniform,13,0.525746492476239,0.8393037710977777,0.7556305571882547,0.83,0.3543232756506015,0.5932,0.11525,3.1109428740274763
1.0,0.8,uniform,14,0.49961878918402114,0.8039194843242428,0.7148280410456286,0.765,0.35213000072274125,0.581,0.1159,2.720777270897008
1.0,0.8,uniform,15,0.49128662390873923,0.8128117878421947,0.7061330738994286,0.77,0.350010005700568,0.588,0.11835,2.468996264377216
1.0,0.8,uniform,16,0.5398227235682644,0.8595244815863374,0.7843667534449145,0.855,0.3631018212327405,0.60875,0.1082,3.55428792524893
1.0,0.8,uniform,17,0.501087792958863,0.8006549374801861,0.7170305487346941,0.76,0.3576647225796636,0.5861,0.113,2.9050142933814023
1.0,0.8,uniform,18,0.5282595433746189,0.8566618328833548,0.7823682818933171,0.84,0.3578132050433486,0.6052,0.1116,3.416794238372378
1.0,0.8,uniform,19,0.4817971947725576,0.7894686393252712,0.708099758817516,0.76,0.35174772106511926,0.5799,0.1163,2.6273352481695005
1.0,0.8,uniform,20,0.527119700541352,0.826809812622475,0.7461883441693703,0.815,0.34804695879854075,0.5933,0.11985,3.3811189314027597
